program,year,last_name,full_name,first_name,affiliation_QID,subprogram,multi.year_award,fellowship.title
Clark,2005,Unglaub,"Unglaub, Jonathan",Jonathan,Q49119,NA,NA,NA
Clark,2005,Weinberg,"Weinberg, Jonathan",Jonathan,Q49145,NA,NA,NA
Clark,2005,Tucker,"Tucker, Jennifer",Jennifer,Q49167,NA,NA,NA
Clark,2005,Hyde,"Hyde, Melissa L.",Melissa,Q501758,NA,NA,NA
Clark,2005,Bonfait,"Bonfait, Olivier",Olivier,Q546118,NA,NA,NA
Clark,2005,Tagg,"Tagg, John",John,Q863813,NA,NA,NA
Clark,2005,Pergam,"Pergam, Elizabeth",Elizabeth,Q87195168,NA,NA,NA
Clark,2005,Cuzin,"Cuzin, Jean Pierre",Jean Pierre,Q90,NA,NA,NA
Clark,2004,Carrier,"Carrier, David",David,Q1047060,NA,NA,NA
Clark,2004,Mitter,"Mitter, Partha",Partha,Q1161297,NA,NA,NA
Clark,2004,Thunø,"Thunø, Erik",Erik,Q11965412,NA,NA,NA
Clark,2004,Stimson,"Stimson, Blake",Blake,Q129421,NA,NA,NA
Clark,2004,Kelsey,"Kelsey, Robin E.",Robin E.,Q13371,NA,NA,NA
Clark,2004,Percival,"Percival, Melissa",Melissa,Q1414861,NA,NA,NA
Clark,2004,Berlo,"Berlo, Janet Catherine",Janet Catherine,Q149990,NA,NA,NA
Clark,2004,Neff,"Neff, Emily Ballew",Emily Ballew,Q1565911,NA,NA,NA
Clark,2004,Wagner,"Wagner, Anselm",Anselm,Q165980,NA,NA,NA
Clark,2004,Brettell,"Brettell, Richard R.",Richard R.,Q1781394,NA,NA,NA
Clark,2004,Pointon,"Pointon, Marcia",Marcia,Q230899,NA,NA,NA
Clark,2004,Bann,"Bann, Stephen",Stephen,Q459506,NA,NA,NA
Clark,2004,Lincoln,"Lincoln, Evelyn",Evelyn,Q49114,NA,NA,NA
Clark,2004,Randolph,"Randolph, Adrian W.B.",Adrian W.B.,Q49116,NA,NA,NA
Clark,2004,Marvin,"Marvin, Miranda",Miranda,Q49205,NA,NA,NA
Clark,2004,Spitz,"Spitz, Ellen Handler",Ellen Handler,Q503415,NA,NA,NA
Clark,2004,Buskirk,"Buskirk, Martha",Martha,Q6906574,NA,NA,NA
Clark,2004,Stimilli,"Stimilli, Davide",Davide,Q736674,NA,NA,NA
Clark,2004,Fonsmark,"Fonsmark, Anne-Birgitte",Anne-Birgitte,Q770918,NA,NA,NA
Clark,2004,Clarke,"Clarke, Michael",Michael,Q942713,NA,NA,NA
Clark,2003,Jordanova,"Jordanova, Ludmilla",Ludmilla,Q1045828,NA,NA,NA
Clark,2003,Aston,"Aston, Nigel",Nigel,Q1333399,NA,NA,NA
Clark,2003,Einecke,"Einecke, Claudia",Claudia,Q1372546,NA,NA,NA
Clark,2003,Todd,"Todd, Ellen W.",Ellen W.,Q1411222,NA,NA,NA
Clark,2003,Hutchinson,"Hutchinson, Elizabeth",Elizabeth,Q167733,NA,NA,NA
Clark,2003,Bruzelius,"Bruzelius, Caroline",Caroline,Q168751,NA,NA,NA
Clark,2003,Silverman,"Silverman, Kaja",Kaja,Q168756,NA,NA,NA
Clark,2003,Whiting,"Whiting, Cécile",Cécile,Q174710,NA,NA,NA
Clark,2003,Garb,"Garb, Tamar",Tamar,Q193196,NA,NA,NA
Clark,2003,Melville,"Melville, Stephen",Stephen,Q309331,NA,NA,NA
Clark,2003,Clayson,"Clayson, S. Hollis (Holly)",S. Hollis (Holly),Q309350,NA,NA,NA
Clark,2003,Pachmanová,"Pachmanová, Martina",Martina,Q414309,NA,NA,NA
Clark,2003,Rosenthal,"Rosenthal, Angela",Angela,Q49116,NA,NA,NA
Clark,2003,Wettlaufer,"Wettlaufer, Alexandra",Alexandra,Q49213,NA,NA,NA
Clark,2003,Foster,"Foster, Carter E.",Carter E.,Q657415,NA,NA,NA
Clark,2003,Gundersheimer,"Gundersheimer, Werner L.",Werner L.,Q728116,NA,NA,NA
Clark,2003,Abou-El-Haj,"Abou-El-Haj, Barbara",Barbara,Q863813,NA,NA,NA
Clark,2003,Herbert,"Herbert, James D.",James D.,Q868421,NA,NA,NA
Clark,2003,Grigoryev,"Grigoryev, Roman",Roman,Q929378,NA,NA,NA
Clark,2002,Onians,"Onians, John",John,Q1045828,NA,NA,NA
Clark,2002,Diamond,"Diamond, Debra",Debra,Q105749808,NA,NA,NA
Clark,2002,Forster-Hahn,"Forster-Hahn, Françoise",Françoise,Q1075148,NA,NA,NA
Clark,2002,Müller,"Müller, Jürgen",Jürgen,Q1194988,NA,NA,NA
Clark,2002,Chadwick,"Chadwick, Whitney",Whitney,Q1256981,NA,NA,NA
Clark,2002,Duro,"Duro, Paul",Paul,Q149990,NA,NA,NA
Clark,2002,Renié,"Renié, Pierre-Lin",Pierre-Lin,Q15818400,NA,NA,NA
Clark,2002,Boucher,"Boucher, Bruce",Bruce,Q170027,NA,NA,NA
Clark,2002,Haywood,"Haywood, Robert Edward",Robert,Q178848,NA,NA,NA
Clark,2002,Gotlieb,"Gottlieb, Marc",Marc,Q180865,NA,NA,NA
Clark,2002,Kok,"Kok, Jan Piet Filedt",Jan Piet Filedt,Q190804,NA,NA,NA
Clark,2002,Spicer,"Spicer, Joaneath",Joaneath,Q210081,NA,NA,NA
Clark,2002,Rapetti,"Rapetti, Rodolphe",Rodolphe,Q3480397,NA,NA,NA
Clark,2002,Ciletti,"Ciletti, Elena",Elena,Q4119316,NA,NA,NA
Clark,2002,Connors,"Connors, Joseph James",Joseph,Q49088,NA,NA,NA
Clark,2002,Wolff,"Wolff, Janet",Janet,Q49088,NA,NA,NA
Clark,2002,Hedreen,"Hedreen, Guy",Guy,Q49166,NA,NA,NA
Clark,2002,Bohrer,"Bohrer, Frederick Nathaniel",Frederick,Q5897438,NA,NA,NA
Clark,2002,Joselit,"Joselit, David",David,Q868421,NA,NA,NA
Clark,2002,Mirzoeff,"Mirzoeff, Nicholas",Nicholas,Q969850,NA,NA,NA
Clark,2001,Soussloff,"Soussloff, Catherine M.",Catherine,Q1047293,NA,NA,NA
Clark,2001,Leja,"Leja, Michael",Michael,Q1068072,NA,NA,NA
Clark,2001,Shapiro,"Shapiro, Gary",Gary,Q1115878,NA,NA,NA
Clark,2001,Cvetnic,"Cvetnic, Sanja",Sanja,Q1264085,NA,NA,NA
Clark,2001,Meslay,"Meslay, Olivier",Olivier,Q19675,NA,NA,NA
Clark,2001,Bal,"Bal, Mieke",Mieke,Q214341,NA,NA,NA
Clark,2001,Cano,"Cano, Ignacio",Ignacio,Q2163496,NA,NA,NA
Clark,2001,Gough,"Gough, Maria",Maria,Q230492,NA,NA,NA
Clark,2001,de Margerie,"de Margerie, Laure",Laure,Q23402,NA,NA,NA
Clark,2001,Nonne,"Nonne, Monique",Monique,Q23402,NA,NA,NA
Clark,2001,Funnell,"Funnell, Peter",Peter,Q238587,NA,NA,NA
Clark,2001,Koja,"Koja, Stephane",Stephane,Q303139,NA,NA,NA
Clark,2001,McIntosh,"McIntosh, Decourcy (Dick)",Decourcy (Dick),Q3753155,NA,NA,NA
Clark,2001,Lang,"Lang, Karen",Karen,Q4614,NA,NA,NA
Clark,2001,Westermann,"Westermann, Mariët",Mariët,Q499451,NA,NA,NA
Clark,2001,Balken,"Balken, Debra",Debra,Q60,NA,NA,NA
Clark,2001,Porterfield,"Porterfield, Todd",Todd,Q60,NA,NA,NA
Clark,2001,Cooper,"Cooper, Harry",Harry,Q809600,NA,NA,NA
Clark,2001,Corbett,"Corbett, David Peters",David Peters,Q967165,NA,NA,NA
Clark,2000,Bailey,"Bailey, Colin B.",Colin,Q1068063,NA,NA,NA
Clark,2000,Mallgrave,"Mallgrave, Harry",Harry,Q11203476,NA,NA,NA
Clark,2000,Babin,"Babin, Alexander",Alexander,Q132783,NA,NA,NA
Clark,2000,Bordes,"Bordes, Philippe",Philippe,Q1394262,NA,NA,NA
Clark,2000,Grohé,"Grohé, Stefan",Stefan,Q154561,NA,NA,NA
Clark,2000,Clifton,"Clifton, James",James,Q1565911,NA,NA,NA
Clark,2000,Bruhn,"Bruhn, Matthias",Matthias,Q156725,NA,NA,NA
Clark,2000,Harvey,"Harvey, Elizabeth",Elizabeth,Q180865,NA,NA,NA
Clark,2000,Cheetham,"Cheetham, Mark",Mark,Q180865,NA,NA,NA
Clark,2000,Carpo,"Carpo, Mario",Mario,Q3578188,NA,NA,NA
Clark,2000,Muehlig,"Muehlig, Linda",Linda,Q49204,NA,NA,NA
Clark,2000,Mendelsohn,"Mendelsohn, Latrice",Latrice,Q60,NA,NA,NA
Clark,2000,Coutts,"Coutts, Howard",Howard,Q895434,NA,NA,NA
Clark,1999,Haskell,"Haskell, Larisa",Larisa,Q132783,NA,NA,NA
Clark,1999,Gaehtgens,"Gaehtgens, Thomas",Thomas,Q153006,NA,NA,NA
Clark,1999,Sauerländer,"Sauerländer, Brigitte",Brigitte,Q1726,NA,NA,NA
Clark,1999,Nichols,"Nichols, Lawrence W.",Lawrence,Q1743116,NA,NA,NA
Clark,1999,Sauerländer,"Sauerländer, Willibald",Willibald,Q190617,NA,NA,NA
Clark,1999,Glanville,"Glanville, Philippa",Philippa,Q213322,NA,NA,NA
Clark,1999,Lavin,"Lavin, Marilyn",Marilyn,Q21578,NA,NA,NA
Clark,1999,Lavin,"Lavin, Irving",Irving,Q21578,NA,NA,NA
Clark,1999,Eisenman,"Eisenman, Stephen",Stephen,Q309350,NA,NA,NA
Clark,1999,Haskell,"Haskell, Francis",Francis,Q34433,NA,NA,NA
Clark,1999,Holod,"Holod, Renata",Renata,Q49117,NA,NA,NA
Clark,1999,Gatti,"Gatti, Luca",Luca,Q53569537,NA,NA,NA
Clark,1999,Gaehtgens,"Gaehtgens, Barbara",Barbara,Q64,NA,NA,NA
Clark,1999,Walker,"Walker, Lynne",Lynne,Q84,NA,NA,NA
Clark,1999,Cao,"Cao, Yiqiang",Yiqiang,Q985670,NA,NA,NA
Clark,1998,Van Os,"Van Os, Henk",Henk,Q214341,NA,NA,NA
Clark,1998,Sharnova,"Sharnova, Elena",Elena,Q4872,NA,NA,NA
Clark,1998,Falkenberg,"Falkenberg, Reindert",Reindert,Q758610,NA,NA,NA
Clark,1998,Gaskell,"Gaskell, Ivan",Ivan,Q809600,NA,NA,NA
Clark,1998,Schmidt,"Schmidt, Victor",Victor,Q921539,NA,NA,NA
Clark,1997,Beyer,"Beyer, Andreas",Andreas,Q273263,NA,NA,NA
Getty,2024,Handler-Spitz,"Handler-Spitz, Rivi",Rivi,Q1141571,Getty Scholars,NA,NA
Getty,2024,Aisha Willis,"Aisha Willis, Tara",Tara,Q131252,African American Art History Initiative Fellowship,NA,NA
Getty,2024,Crowe,"Crowe, Alice",Alice,Q153265,Residential Postdoctoral Fellowships,NA,NA
Getty,2024,Sevilhano Puglieri,"Sevilhano Puglieri, Thiago",Thiago,Q174710,Getty Scholars,NA,NA
Getty,2024,Dizdar,"Dizdar, Ivana",Ivana,Q180865,Residential Predoctoral Fellowships,NA,NA
Getty,2024,Hunter,"Hunter, Matthew",Matthew,Q201492,GRI Guest Scholar,NA,NA
Getty,2024,Noel Robbins,"Noel Robbins, Christa",Christa,Q213439,African American Art History Initiative Fellowship,NA,NA
Getty,2024,Steingo,"Steingo, Gavin",Gavin,Q21578,Getty Scholars,NA,NA
Getty,2024,Badamo,"Badamo, Heather",Heather,Q263064,Getty Scholars,NA,NA
Getty,2024,Meglar Tísoc,"Meglar Tísoc, Emiliano",Emiliano,Q3330387,GRI Guest Scholar,NA,NA
Getty,2024,Sutton,"Sutton, Gloria",Gloria,Q37548,Getty Scholars,NA,NA
Getty,2024,Williams,"Williams, J'Nese",J'Nese,Q392667,Getty Scholars,NA,NA
Getty,2024,Tumbas,"Tumbas, Jasmina",Jasmina,Q4570064,Getty Scholars,NA,NA
Getty,2024,Omenya,"Omenya, Gordon",Gordon,Q46756,Getty Scholars,NA,NA
Getty,2024,Kite,"Kite, Whitney",Whitney,Q49088,Residential Predoctoral Fellowships,NA,NA
Getty,2024,Fialho,"Fialho, Alex",Alex,Q49112,Residential Predoctoral Fellowships,NA,NA
Getty,2024,Cohen-Aponte,"Cohen-Aponte, Ananda",Ananda,Q49115,Getty Scholars,NA,NA
Getty,2024,Katzeman,"Katzeman, Aaron",Aaron,Q868421,Residential Postdoctoral Fellowships,NA,NA
Getty,2024,Grusiecki,"Grusiecki, Tomasz",Tomasz,Q891082,Getty Scholars,NA,NA
Getty,2024,Lee,"Lee, Sohl",Sohl,Q969850,Getty Scholars,NA,NA
Getty,2023,Hill,"Hill, Jason",Jason,Q1068072,Getty Scholars,NA,NA
Getty,2023,Diaz,"Diaz, Eva",Eva,Q1204714,Getty Scholars,NA,NA
Getty,2023,Chotpradit,"Chotpradit, Thanavi",Thanavi,Q1209824,Connecting Art Histories Guest Scholars,NA,NA
Getty,2023,Moreno Guzmán,"Moreno Guzmán, María Olvido",María Olvido,Q1489,GRI Guest Scholar,NA,NA
Getty,2023,Gruener,"Gruener, Magdalena",Magdalena,Q156725,Residential Predoctoral Fellowships,NA,NA
Getty,2023,Cohen,"Cohen, Meredith",Meredith,Q174710,Getty Scholars,NA,NA
Getty,2023,Cao,"Cao, Maggie",Maggie,Q192334,GRI Guest Scholar,NA,NA
Getty,2023,Valyi-Nagy,"Valyi-Nagy, Zsofi",Zsofia,Q214867,Residential Postdoctoral Fellowships,NA,NA
Getty,2023,Fayet,"Fayet, Roger",Roger,Q2256716,Getty Scholars,NA,NA
Getty,2023,neal,"neal, julia",julia,Q230492,African American Art History Initiative Fellowship,NA,NA
Getty,2023,Mylnikova,"Mylnikova, Iuliia",Iuliia,Q234453,GRI Guest Scholar,NA,NA
Getty,2023,Klein,"Klein, Sabine",Sabine,Q309948,Getty Scholars,NA,NA
Getty,2023,Tanton,"Tanton, Kristine",Kristine,Q392189,Getty Scholars,NA,NA
Getty,2023,Crowley,"Crowley, Patrick R.",Patrick,Q41506,Getty Scholars,NA,NA
Getty,2023,Sorokina,"Sorokina, Yuliya",Yuliya,Q4208080,Getty Scholars,NA,NA
Getty,2023,Horisaki-Christens,"Horisaki-Christens, Andrea",Andrea,Q49088,Residential Postdoctoral Fellowships,NA,NA
Getty,2023,Wexelblatt,"Wexelblatt, Nina",Nina,Q49108,Residential Predoctoral Fellowships,NA,NA
Getty,2023,Walthall,"Walthall, Denton",Denton,Q49213,Getty Scholars,NA,NA
Getty,2023,Smalls,"Smalls, James",James,Q503415,African American Art History Initiative Fellowship,NA,NA
Getty,2023,Gagliardi,"Gagliardi, Susan Elizabeth",Susan,Q621043,Getty Scholars,NA,NA
Getty,2023,Shvartzberg Carrió,"Shvartzberg Carrió, Manuel",Manuel,Q622664,Residential Postdoctoral Fellowships,NA,NA
Getty,2023,Caycedo,"Caycedo, Carolina",Carolina,Q65,GRI Guest Scholar,NA,NA
Getty,2023,Papadopoulou,"Papadopoulou, Pagona",Pagona,Q667568,Connecting Art Histories Guest Scholars,NA,NA
Getty,2023,Sugiyama,"Sugiyama, Saburo",Saburo,Q670897,Getty Scholars,NA,NA
Getty,2023,Boetzkes,"Boetzkes, Amanda",Amanda,Q795988,GRI Guest Researcher,NA,NA
Getty,2022,Doonan,"Doonan, Owen",Owen,Q1026939,Getty Scholars,NA,NA
Getty,2022,Demos,"Demos, Thomas",Thomas,Q1047293,GRI Guest Researcher,NA,NA
Getty,2022,Araujo,"Araujo, Ana Lucia",Ana Lucia,Q1068752,Getty Scholars,NA,NA
Getty,2022,Farmer,"Farmer, Sophia",Sophia,Q1070333,GRI Guest Researcher,NA,NA
Getty,2022,Avramidou,"Avramidou, Amalia",Amalia,Q1121584,GRI Guest Researcher,NA,NA
Getty,2022,Sardelić,"Sardelić, Mirko",Mirko,Q1264085,Connecting Art Histories Guest Scholars,NA,NA
Getty,2022,Bertrand,"Bertrand, Pascal",Pascal,Q13342,GRI Guest Researcher,NA,NA
Getty,2022,Breitwieser,"Breitwieser, Sabine",Sabine,Q165980,GRI Guest Researcher,NA,NA
Getty,2022,Porter,"Porter, Benjamin",Benjamin,Q168756,GRI Guest Researcher,NA,NA
Getty,2022,Balafrej,"Balafrej, Lamia",Lamia,Q174710,Getty Scholars,NA,NA
Getty,2022,Wells,"Wells, Lindsay",Lindsay,Q174710,Residential GRI-NEH Postdoctoral Fellowship,NA,NA
Getty,2022,Reinoza,"Reinoza, Tatiana",Tatiana,Q178848,Getty Scholars,NA,NA
Getty,2022,Baeza Escobedo,"Baeza Escobedo, Felipe",Felipe,Q18419,GRI Guest Scholar,NA,NA
Getty,2022,Kirchner,"Kirchner, Thomas",Thomas,Q1913589,GRI Guest Scholar,NA,NA
Getty,2022,Giordano,"Giordano, Rebecca",Rebecca,Q235034,Residential Predoctoral Fellowships,NA,NA
Getty,2022,Majluf,"Majluf, Natalia",Natalia,Q2868,Connecting Art Histories Guest Scholars,NA,NA
Getty,2022,Oest,"Oest, Nicole",Nicole,Q2974556,Residential Postdoctoral Fellowships,NA,NA
Getty,2022,Zagoury,"Zagoury, David",David,Q471732,GRI Guest Researcher,NA,NA
Getty,2022,Firouzeh,"Firouzeh, Peyvand",Peyvand,Q487556,Getty Scholars,NA,NA
Getty,2022,Boomer,"Boomer, Megan",Megan,Q49088,Residential Postdoctoral Fellowships,NA,NA
Getty,2022,Rabbat,"Rabbat, Nasser",Nasser,Q49108,Getty Scholars,NA,NA
Getty,2022,Brey,"Brey, Alexander",Alexander,Q49205,Residential Postdoctoral Fellowships,NA,NA
Getty,2022,Gutierrez,"Gutierrez, Laura",Laura,Q49213,Getty Scholars,NA,NA
Getty,2022,Reznick,"Reznick, Jordan",Jordan,Q498526,Residential GRI-NEH Postdoctoral Fellowship,NA,NA
Getty,2022,O'Neil,"O'Neil, Megan E.",Megan,Q621043,Getty Scholars,NA,NA
Getty,2022,Demetriou,"Demetriou, Denise",Denise,Q622664,GRI Guest Researcher,NA,NA
Getty,2022,Dal Zovo,"Dal Zovo, Cecilia",Cecilia,Q63759214,Getty Scholars,NA,NA
Getty,2022,Pitamber,"Pitamber, Naomi",Naomi,Q739627,Getty Scholars,NA,NA
Getty,2022,Webb-Binder,"Webb-Binder, Bernida",Bernida,Q7575916,African American Art History Initiative Fellowship,NA,NA
Getty,2022,Blakely,"Blakely, Shantel",Shantel,Q842909,Getty Scholars,NA,NA
Getty,2022,Griffin,"Griffin, Sushma",Sushma,Q866012,GRI Guest Researcher,NA,NA
Getty,2022,Griffin,"Griffin, Sushma",Sushma,Q866012,Residential Postdoctoral Fellowships,NA,NA
Getty,2022,Lapin Dardashti,"Lapin Dardashti, Abigail",Abigail,Q868421,Residential Postdoctoral Fellowships,NA,NA
Getty,2022,Brito Guadarrama,"Brito Guadarrama, Baltazar",Baltazar,Q901361,GRI Guest Scholar,NA,NA
Getty,2021,Falaschi,"Falaschi, Eva",Eva,Q102609,Getty Scholars,NA,NA
Getty,2021,Nitschke,"Nitschke, Jessica",Jessica,Q1066492,Getty Scholars,NA,NA
Getty,2021,Garnand,"Garnand, Brien",Brien,Q1068752,Getty Scholars,NA,NA
Getty,2021,Farmer,"Farmer, Sophia",Sophia,Q1070333,Residential Postdoctoral Fellowships,NA,NA
Getty,2021,Woodward,"Woodward, Hayley",Hayley,Q1193547,Residential Predoctoral Fellowships,NA,NA
Getty,2021,Bourogiannis,"Bourogiannis, Giorgos",Giorgos,Q1248816,Getty Scholars,NA,NA
Getty,2021,Dixon,"Dixon, Helen",Helen,Q1277776,Getty Scholars,NA,NA
Getty,2021,Brazelton-Braxton,"Brazelton-Braxton, Mycah",Mycah,Q13371,Residential Postdoctoral Fellowships,NA,NA
Getty,2021,Hunt,"Hunt, Tiffany",Tiffany,Q1375280,Residential Postdoctoral Fellowships,NA,NA
Getty,2021,Uribe Hanabergh,"Uribe Hanabergh, Verónica",Verónica,Q1569421,Getty Scholars,NA,NA
Getty,2021,Kersey,"Kersey, Kristopher W.",Kristopher,Q174710,Getty Scholars,NA,NA
Getty,2021,Olivares Sandoval,"Olivares Sandoval, Omar",Omar,Q222738,Residential Postdoctoral Fellowships,NA,NA
Getty,2021,Wofford,"Wofford, Tobias",Tobias,Q2303536,African American Art History Initiative Fellowship,NA,NA
Getty,2021,Cook,"Cook, Alexandra",Alexandra,Q49088,Residential Predoctoral Fellowships,NA,NA
Getty,2021,Gunhan Caliskan,"Gunhan Caliskan, Aslihan",Aslihan,Q49115,Residential Predoctoral Fellowships,NA,NA
Getty,2021,Byrd,"Byrd, Vance",Vance,Q49117,Getty Scholars,NA,NA
Getty,2021,Cradic,"Cradic, Melissa",Melissa,Q49117,Residential GRI-NEH Postdoctoral Fellowship,NA,NA
Getty,2021,Jeong,"Jeong, Da Hyung",Da Hyung,Q49210,Residential Predoctoral Fellowships,NA,NA
Getty,2021,Smith,"Smith, Cherise",Cherise,Q49213,African American Art History Initiative Fellowship,NA,NA
Getty,2021,Archibald,"Archibald, Zosia",Zosia,Q499510,GRI Guest Scholar,NA,NA
Getty,2021,Hernandez,"Hernandez, Jillian",Jillian,Q501758,Getty Scholars,NA,NA
Getty,2021,Otto,"Otto, Elizabeth",Elizabeth,Q681025,Getty Scholars,NA,NA
Getty,2021,Porras-Kim,"Porras-Kim, Gala",Gala,Q7280030,GRI Guest Scholar,NA,NA
Getty,2021,Amstutz,"Amstutz, Nina",Nina,Q766145,Getty Scholars,NA,NA
Getty,2021,de Laforcade,"de Laforcade, Sonia",Sonia,Q766145,Residential GRI-NEH Postdoctoral Fellowship,NA,NA
Getty,2021,Mullins,"Mullins, Hanan",Hanan,Q975461,Getty Scholars,NA,NA
Getty,2020,Liu,"Liu, Mia Yinxing",Mia Yinxing,Q1026804,Getty Scholars,NA,NA
Getty,2020,Barber,"Barber, Tiffany",Tiffany,Q1068072,Residential Postdoctoral Fellowships,NA,NA
Getty,2020,Lin,"Lin, Wei-Cheng",Wei-Cheng,Q131252,Getty Scholars,NA,NA
Getty,2020,Wielgosz-Rondolino,"Wielgosz-Rondolino, Dagmara",Dagmara,Q144488,Getty Scholars,NA,NA
Getty,2020,Breitwieser,"Breitwieser, Sabine",Sabine,Q165980,Getty Scholars,NA,NA
Getty,2020,Porter,"Porter, Benjamin",Benjamin,Q168756,Getty Scholars,NA,NA
Getty,2020,Burke,"Burke, Aaron",Aaron,Q174710,Getty Scholars,NA,NA
Getty,2020,Schoepflin,"Schoepflin, Elisabeth",Elisabeth,Q174710,Residential Predoctoral Fellowships,NA,NA
Getty,2020,Mandell,"Mandell, Alice",Alice,Q193727,Residential GRI-NEH Postdoctoral Fellowship,NA,NA
Getty,2020,Orsingher,"Orsingher, Adriano",Adriano,Q24543,Getty Scholars,NA,NA
Getty,2020,Overton,"Overton, Keelan",Keelan,Q263064,Getty Scholars,NA,NA
Getty,2020,Sorkin,"Sorkin, Jennifer",Jennifer,Q263064,Getty Scholars,NA,NA
Getty,2020,Berbara,"Berbara, Maria",Maria,Q2840233,Connecting Art Histories Guest Scholars,NA,NA
Getty,2020,Cline,"Cline, Eric",Eric,Q432637,Getty Scholars,NA,NA
Getty,2020,Kaufman,"Kaufman, Brett",Brett,Q457281,Getty Scholars,NA,NA
Getty,2020,Hodos,"Hodos, Tamar",Tamar,Q459506,Getty Scholars,NA,NA
Getty,2020,Sims,"Sims, Theresa",Theresa,Q46812,Residential Postdoctoral Fellowships,NA,NA
Getty,2020,Zagoury,"Zagoury, David",David,Q471732,Residential Postdoctoral Fellowships,NA,NA
Getty,2020,Pistis,"Pistis, Eleonora",Eleonora,Q49088,Getty Scholars,NA,NA
Getty,2020,Martin,"Martin, Susan",Susan,Q49110,Getty Scholars,NA,NA
Getty,2020,Cho,"Cho, Yong",Yong,Q49112,Residential Postdoctoral Fellowships,NA,NA
Getty,2020,Chavoya,"Chavoya, C. Ondine",C. Ondine,Q49166,Getty Scholars,NA,NA
Getty,2020,Beeby,"Beeby, Cicek",Cicek,Q49210,Residential GRI-NEH Postdoctoral Fellowship,NA,NA
Getty,2020,Rendsburg,"Rendsburg, Gary",Gary,Q499451,Getty Scholars,NA,NA
Getty,2020,Chua,"Chua, Lawrence",Lawrence,Q617433,Getty Scholars,NA,NA
Getty,2020,Demetriou,"Demetriou, Denise",Denise,Q622664,Getty Scholars,NA,NA
Getty,2020,Coben,"Coben, Lawrence",Lawrence,Q632218,GRI Guest Scholar,NA,NA
Getty,2020,Herrera,"Herrera, María José",María José,Q6979278,Getty Scholars,NA,NA
Getty,2020,Porras-Kim,"Porras-Kim, Gala",Gala,Q7280030,GRI Guest Scholar,NA,NA
Getty,2020,Soon,"Soon, Simon",Simon,Q738236,Connecting Art Histories Guest Scholars,NA,NA
Getty,2020,Kramer,"Kramer, Michael",Michael,Q7603617,Getty Scholars,NA,NA
Getty,2020,Walley,"Walley, Akiko",Akiko,Q766145,Getty Scholars,NA,NA
Getty,2020,Cohn,"Cohn, Danielle",Danielle,Q999763,Getty Scholars,NA,NA
Getty,2019,Demos,"Demos, Thomas",Thomas,Q1047293,GRI Guest Scholar,NA,NA
Getty,2019,Dominguez Torres,"Dominguez Torres, Monica",Monica,Q1068072,Getty Scholars,NA,NA
Getty,2019,Farmer,"Farmer, Sophia",Sophia,Q1070333,Residential Postdoctoral Fellowships,NA,NA
Getty,2019,Graninger,"Graninger, Charles",Charles,Q1075148,GRI Guest Scholar,NA,NA
Getty,2019,Avramidou,"Avramidou, Amalia",Amalia,Q1121584,Getty Scholars,NA,NA
Getty,2019,Frahm,"Frahm, Laura",Laura,Q13371,Getty Scholars,NA,NA
Getty,2019,Murovec,"Murovec, Barbara",Barbara,Q1378,GRI Guest Scholar,NA,NA
Getty,2019,Ray,"Ray, Sugata",Sugata,Q168756,Getty Scholars,NA,NA
Getty,2019,Liu,"Liu, Chen",Chen,Q16955,Connecting Art Histories Guest Scholars,NA,NA
Getty,2019,Topalilov,"Topalilov, Ivo",Ivo,Q1782652,Getty Scholars,NA,NA
Getty,2019,Nguyen,"Nguyen, Jason E.",Jason,Q180865,Residential Postdoctoral Fellowships,NA,NA
Getty,2019,Rife,"Rife, Michaela",Michaela,Q180865,Residential Postdoctoral Fellowships,NA,NA
Getty,2019,Schueller,"Schueller, Matthew",Matthew,Q192334,Residential Postdoctoral Fellowships,NA,NA
Getty,2019,Maroja,"Maroja, Camila",Camila,Q201492,Residential Postdoctoral Fellowships,NA,NA
Getty,2019,Matsas,"Matsas, Dimitris",Dimitris,Q208403,Getty Scholars,NA,NA
Getty,2019,Olivares Sandoval,"Olivares Sandoval, Omar",Omar,Q222738,Residential Postdoctoral Fellowships,NA,NA
Getty,2019,Brouillet,"Brouillet, Julia",Julia,Q253771,Getty Scholars,NA,NA
Getty,2019,Cordeiro Siqueira,"Cordeiro Siqueira, Vera Beatriz",Vera Beatriz,Q2840233,Connecting Art Histories Guest Scholars,NA,NA
Getty,2019,Tsiafaki,"Tsiafaki, Despoina",Despoina,Q30252842,Getty Scholars,NA,NA
Getty,2019,Nankov,"Nankov, Emil",Emil,Q30270868,Getty Scholars,NA,NA
Getty,2019,Jones,"Jones, Kellie",Kellie,Q49088,GRI Guest Scholar,NA,NA
Getty,2019,Kim,"Kim, Grace",Grace,Q49108,Residential Postdoctoral Fellowships,NA,NA
Getty,2019,Manning,"Manning, Joe",Joe,Q49112,Getty Scholars,NA,NA
Getty,2019,Strachan,"Strachan, Tavares",Tavares,Q60,GRI Guest Scholar,NA,NA
Getty,2019,Boetzkes,"Boetzkes, Amanda",Amanda,Q795988,Getty Scholars,NA,NA
Getty,2019,Tzvetkova,"Tzvetkova, Julia",Julia,Q841581,Getty Scholars,NA,NA
Getty,2019,Nisbet,"Nisbet, James",James,Q868421,Getty Scholars,NA,NA
Getty,2019,Braddock,"Braddock, Alan",Alan,Q875637,Getty Scholars,NA,NA
